iter	RMSE
262	3.772996931
263	3.765025198
264	3.761167129
265	3.745029186
266	3.735173733
267	3.734744743
268	3.724470676
269	3.705371229
270	3.691305992
271	3.683277412
272	3.671554553
273	3.66349901
274	3.641243439
275	3.635704836
276	3.621850326
277	3.618768345
278	3.610223551
279	3.601277156
280	3.595624172
281	3.578057893
282	3.577644426
283	3.577403081
284	3.575751291
285	3.57019164
286	3.5647456
287	3.545222172
288	3.537454162
289	3.52494872
290	3.523722283
291	3.516653898
292	3.507047992
293	3.49477924
294	3.482511296
295	3.481031486
296	3.470970604
297	3.458784718
298	3.453732865
299	3.448214604
300	3.42950083
301	3.403383592
302	3.391594652
303	3.382683165
304	3.373013224
305	3.369035513
306	3.35805355
307	3.343134951
308	3.33545214
309	3.314781395
310	3.302051295
311	3.297343261
312	3.291507254
313	3.28508719
314	3.278523433
315	3.275917533
316	3.267483319
317	3.260794202
318	3.251502966
319	3.247333069
320	3.237112538
321	3.235459065
322	3.22529662
323	3.207181086
324	3.201786014
325	3.191550237
326	3.184939476
327	3.177699159
328	3.174001593
329	3.170234082
330	3.161287611
331	3.15822078
332	3.15102104
333	3.140943898
334	3.138989542
335	3.131658952
336	3.12751685
337	3.119971267
338	3.113535924
339	3.106789447
340	3.101137811
341	3.096272837
342	3.092293425
343	3.08771192
344	3.08545598
345	3.080947588
346	3.076204372
347	3.065354961
348	3.057128765
349	3.046702311
350	3.034087625
351	3.033765729
352	3.023882853
353	3.01677075
354	3.011642261
355	3.004287374
356	2.995091679
357	2.992681628
358	2.987179258
359	2.981796456
360	2.969599879
361	2.966495982
362	2.959721108
363	2.956921254
364	2.950782026
365	2.936470076
366	2.92686261
367	2.922764846
368	2.916989389
369	2.914833798
370	2.911277703
371	2.907284666
372	2.899407039
373	2.890625321
374	2.885833345
375	2.879118537
376	2.865155387
377	2.856192055
378	2.848660414
379	2.841948573
380	2.837007907
381	2.827104717
382	2.812031522
383	2.803215787
384	2.799380634
385	2.796801979
386	2.791770929
387	2.778896632
388	2.769642975
389	2.758782192
390	2.75583246
391	2.746388786
392	2.740583286
393	2.735556815
394	2.731796145
395	2.724468107
396	2.723101384
397	2.719507826
398	2.71567707
399	2.703000281
400	2.700305838
401	2.696992624
402	2.690240932
403	2.688661278
404	2.681108305
405	2.679133105
406	2.676161796
407	2.672410591
408	2.668879773
409	2.666583872
410	2.654795254
411	2.648040339
412	2.641471023
413	2.631510565
414	2.622767461
415	2.611375397
416	2.605980011
417	2.603729414
418	2.59819964
419	2.588778861
420	2.583152124
421	2.577842435
422	2.572129461
423	2.567861566
424	2.564145217
425	2.559990128
426	2.556094035
427	2.550547372
428	2.548151596
429	2.545909363
430	2.537890089
431	2.535758787
432	2.530091704
433	2.527794146
434	2.524201437
435	2.515241112
436	2.506179845
437	2.503765293
438	2.500427807
439	2.491052993
440	2.489292664
441	2.485862274
442	2.477918808
443	2.469263371
444	2.459606321
445	2.457153885
446	2.450405954
447	2.442133748
448	2.436051994
449	2.424240341
450	2.421017016
451	2.417970615
452	2.406534359
453	2.401739324
454	2.388229929
455	2.38428201
456	2.380757392
457	2.371486381
458	2.369144972
459	2.364776924
460	2.356822828
461	2.353458368
462	2.34528019
463	2.33800595
464	2.328937251
465	2.325302298
466	2.316021582
467	2.31110913
468	2.307863309
469	2.303905557
470	2.302063803
471	2.295541906
472	2.292859363
473	2.288507325
474	2.284878997
475	2.281332169
476	2.279194865
477	2.269913611
478	2.266196083
479	2.260349011
480	2.255135669
481	2.252241096
482	2.248369614
483	2.244986871
484	2.237413551
485	2.23237788
486	2.222588734
487	2.215803174
488	2.212817007
489	2.209106989
490	2.204994932
491	2.201732763
492	2.194724359
493	2.192418678
494	2.181260915
495	2.177311767
496	2.173561927
497	2.168301447
498	2.165506495
499	2.162387158
500	2.158082318
501	2.156281957
502	2.152813329
503	2.145973382
504	2.141007237
505	2.138363836
506	2.133712378
507	2.127987521
508	2.117885075
509	2.114302252
510	2.109568415
511	2.101147618
512	2.098283214
513	2.092063706
514	2.089760679
515	2.087190395
516	2.083872729
517	2.081092338
518	2.073767221
519	2.069747766
520	2.062117949
521	2.058888033
522	2.055399243
523	2.051177307
524	2.047786066
525	2.046047751
526	2.044013271
527	2.040436423
528	2.037567648
529	2.035759529
530	2.029207962
531	2.025324774
532	2.01843293
533	2.015842264
534	2.006656855
535	2.005333752
536	2.003192353
537	1.999993892
538	1.993445159
539	1.988078725
540	1.981385321
541	1.977802252
542	1.977071305
543	1.97477046
544	1.972598907
545	1.96468358
546	1.960537341
547	1.958386634
548	1.95537835
549	1.949353589
550	1.944317569
551	1.939401707
552	1.937790831
553	1.933700232
554	1.932039001
555	1.929124564
556	1.924631203
557	1.921505673
558	1.917730968
559	1.913055344
560	1.909418821
561	1.907612851
562	1.90654198
563	1.904729326
564	1.902485662
565	1.898199903
566	1.895736648
567	1.892744016
568	1.88982238
569	1.887242722
570	1.884700819
571	1.882730996
572	1.880764844
573	1.873294082
574	1.871417819
575	1.869494233
576	1.867574964
577	1.862752277
578	1.857694519
579	1.854171849
580	1.85012629
581	1.843421846
582	1.836002817
583	1.832212364
584	1.831358866
585	1.828455279
586	1.825491812
587	1.824048166
588	1.822527995
589	1.819949734
590	1.816500441
591	1.811987252
592	1.808681046
593	1.80601482
594	1.803405836
595	1.801748206
596	1.798655258
597	1.796368053
598	1.791547621
599	1.788903778
600	1.787871443
601	1.782334557
602	1.778291109
603	1.775672113
604	1.775417296
605	1.768263373
606	1.765472266
607	1.760920733
608	1.759598687
609	1.75636358
610	1.752141749
611	1.749807025
612	1.744051662
613	1.742861864
614	1.739175939
615	1.737790353
616	1.736414445
617	1.736247306
618	1.734829334
619	1.732564034
620	1.726572564
621	1.722683479
622	1.718973376
623	1.715339244
624	1.713890414
625	1.711424456
626	1.709505185
627	1.706416277
628	1.704975822
629	1.702619797
630	1.700590375
631	1.699426199
632	1.693068937
633	1.689974903
634	1.688194551
635	1.6831012
636	1.680681509
637	1.67426828
638	1.672848196
639	1.671081582
640	1.667653934
641	1.665586716
642	1.662626418
643	1.660199895
644	1.657150595
645	1.656098108
646	1.653311669
647	1.6510457
648	1.644860054
649	1.643019754
650	1.64116977
651	1.63993277
652	1.638826526
653	1.636544054
654	1.62941345
655	1.627291571
656	1.626002864
657	1.621621575
658	1.620391909
659	1.617655602
660	1.615433949
661	1.614779112
662	1.613736354
663	1.610611105
664	1.607826204
665	1.607129491
666	1.604050229
667	1.599140302
668	1.596854128
669	1.595841191
670	1.593894747
671	1.589907503
672	1.584809198
673	1.583100593
674	1.579824301
675	1.578355434
676	1.570877918
677	1.569648671
678	1.568815343
679	1.566026572
680	1.560697906
681	1.557520187
682	1.557106601
683	1.555633218
684	1.550330123
685	1.548351788
686	1.546558154
687	1.542288896
688	1.539430153
689	1.536713944
690	1.535032715
691	1.53272043
692	1.531102842
693	1.530243771
694	1.5268668
695	1.524813022
696	1.522818205
697	1.520215502
698	1.519175107
699	1.518133425
700	1.515860193
701	1.512548816
702	1.510621351
703	1.502642576
704	1.500802924
705	1.498332019
706	1.495193144
707	1.493165054
708	1.486381887
709	1.483946504
710	1.483012505
711	1.480795501
712	1.478513605
713	1.475890597
714	1.475704419
715	1.474506577
716	1.472316891
717	1.470588218
718	1.469258954
719	1.465295231
720	1.463703969
721	1.461139982
722	1.459261433
723	1.458194126
724	1.458043985
725	1.456333023
726	1.455259565
727	1.452631976
728	1.447482934
729	1.44356162
730	1.440388334
731	1.436634093
732	1.43192631
733	1.42986355
734	1.429227572
735	1.423832347
736	1.422451693
737	1.420684634
738	1.41925045
739	1.416204984
740	1.412787276
741	1.411856529
742	1.410461619
743	1.406088167
744	1.404227894
745	1.402916262
746	1.40214278
747	1.3988679
748	1.394763066
749	1.393420436
750	1.389109621
751	1.387813493
752	1.383895725
753	1.379357322
754	1.375824213
755	1.370308128
756	1.366443376
757	1.365500314
758	1.361735459
759	1.359039749
760	1.355261468
761	1.353067698
762	1.352695203
763	1.347919407
764	1.344815013
765	1.341541205
766	1.340067604
767	1.336640565
768	1.335172736
769	1.334303681
770	1.334141578
771	1.331704177
772	1.329287329
773	1.325211728
774	1.324502616
775	1.321361169
776	1.32012539
777	1.316683248
778	1.315858942
779	1.313375459
780	1.313190555
781	1.310841709
782	1.307830289
783	1.304733857
784	1.304545612
785	1.302304891
786	1.300589674
787	1.299269419
788	1.298781178
789	1.29463379
790	1.292383852
791	1.29002829
792	1.286715293
793	1.285605483
794	1.283322344
795	1.277578913
796	1.274503064
797	1.272787497
798	1.269612387
799	1.267541971
800	1.265669948
801	1.263484546
802	1.261167525
803	1.259439446
804	1.257903449
805	1.257195783
806	1.255416353
807	1.254635417
808	1.25360187
809	1.250975823
810	1.246978737
811	1.245515167
812	1.244055124
813	1.242486553
814	1.241754455
815	1.240309444
816	1.237974236
817	1.236866162
818	1.234918932
819	1.230493244
820	1.228691525
821	1.22687821
822	1.225248075
823	1.223234076
824	1.221490763
825	1.217051515
826	1.214746458
827	1.213055816
828	1.211104004
829	1.209656996
830	1.207834578
831	1.205562428
832	1.202968528
833	1.20253749
834	1.200422633
835	1.19840894
836	1.196689343
837	1.19593076
838	1.194329806
839	1.193720656
840	1.192012206
841	1.189336542
842	1.187491815
843	1.186414679
844	1.185201128
845	1.182843409
846	1.180716656
847	1.17896081
848	1.176121376
849	1.173088206
850	1.171897695
851	1.168271549
852	1.167354745
853	1.163489039
854	1.159821557
855	1.156401074
856	1.153563532
857	1.152458926
858	1.151273557
859	1.151101773
860	1.148214663
861	1.14531317
862	1.142569513
863	1.140893604
864	1.140459776
865	1.137745826
866	1.136276189
867	1.134195213
868	1.132469338
869	1.130986383
870	1.128307853
871	1.127048534
872	1.12289208
873	1.120880774
874	1.11958919
875	1.118186954
876	1.116003267
877	1.114343177
878	1.111697181
879	1.110677914
880	1.108956049
881	1.108011654
882	1.106347246
883	1.104878754
884	1.103531706
885	1.102517705
886	1.101823824
887	1.098118253
888	1.095786795
889	1.093646723
890	1.091058056
891	1.088121549
892	1.085624083
893	1.084173102
894	1.082750334
895	1.081964937
896	1.08080204
897	1.080469034
898	1.078039274
899	1.076668705
900	1.075997287
901	1.073628173
902	1.072310874
903	1.071906261
904	1.068445757
905	1.06598709
906	1.064378434
907	1.062864035
908	1.061673259
909	1.060175666
910	1.055638597
911	1.054578078
912	1.051724012
913	1.049628853
914	1.046639289
915	1.045327768
916	1.043436652
917	1.038813011
918	1.037772611
919	1.037148163
920	1.036303111
921	1.035628966
922	1.031649836
923	1.030473325
924	1.029053608
925	1.026492176
926	1.025277903
927	1.024659918
928	1.023967884
929	1.022609363
930	1.022113322
931	1.019606106
932	1.018829935
933	1.01690931
934	1.015221163
935	1.014368558
936	1.013162609
937	1.011630789
938	1.009702803
939	1.007927206
940	1.007321897
941	1.004657204
942	0.9996999231
943	0.9984337664
944	0.9963098855
945	0.9952039731
946	0.9935771919
947	0.9927889293
948	0.9919693979
949	0.9881353889
950	0.9870646161
951	0.9822830954
952	0.9811224462
953	0.9797773781
954	0.9787576917
955	0.9776523548
956	0.9764325586
957	0.974503526
958	0.9733604764
959	0.9718261443
960	0.9710023634
961	0.9696823611
962	0.9674135847
963	0.9646148895
964	0.9636052056
965	0.9623453393
966	0.9596594537
967	0.9585254375
968	0.9575586233
969	0.9562705806
970	0.9537694145
971	0.9521659726
972	0.9502950703
973	0.9490626919
974	0.9467400962
975	0.9433646953
976	0.9428673777
977	0.9420170034
978	0.9412485536
979	0.9394306972
980	0.9384096164
981	0.9376524477
982	0.9369480638
983	0.9364827525
984	0.935093544
985	0.9344674029
986	0.9325375375
987	0.9318090484
988	0.9304825068
989	0.9301266805
990	0.928631178
991	0.9274771855
992	0.9248572141
993	0.9202098947
994	0.9195101904
995	0.9169905062
996	0.9153716141
997	0.9152215553
998	0.9138699352
999	0.9117493875
