iter	Passed	Remaining
442	1226	1541
443	1228	1538
444	1230	1534
445	1232	1531
446	1235	1527
447	1237	1524
448	1239	1521
449	1241	1517
450	1243	1514
451	1246	1510
452	1248	1507
453	1250	1503
454	1252	1500
455	1255	1497
456	1257	1493
457	1259	1490
458	1261	1487
459	1264	1483
460	1266	1480
461	1268	1477
462	1271	1474
463	1273	1470
464	1276	1468
465	1278	1464
466	1280	1461
467	1283	1458
468	1285	1455
469	1288	1452
470	1290	1449
471	1293	1446
472	1295	1443
473	1298	1440
474	1300	1437
475	1303	1434
476	1305	1431
477	1307	1428
478	1310	1425
479	1313	1422
480	1315	1419
481	1318	1416
482	1321	1414
483	1324	1411
484	1326	1409
485	1329	1405
486	1331	1402
487	1334	1399
488	1336	1396
489	1339	1393
490	1341	1390
491	1343	1387
492	1346	1384
493	1348	1381
494	1351	1378
495	1354	1376
496	1356	1373
497	1359	1370
498	1361	1366
499	1363	1363
500	1366	1360
501	1369	1358
502	1371	1355
503	1374	1352
504	1377	1349
505	1379	1347
506	1382	1344
507	1385	1341
508	1387	1338
509	1390	1336
510	1392	1332
511	1395	1329
512	1398	1327
513	1400	1324
514	1403	1321
515	1405	1318
516	1408	1315
517	1410	1312
518	1413	1309
519	1416	1307
520	1418	1304
521	1421	1301
522	1423	1298
523	1425	1295
524	1428	1292
525	1430	1289
526	1432	1285
527	1434	1282
528	1436	1279
529	1438	1276
530	1441	1272
531	1443	1269
532	1445	1266
533	1448	1263
534	1450	1260
535	1452	1257
536	1454	1253
537	1456	1250
538	1458	1247
539	1460	1244
540	1463	1241
541	1465	1238
542	1467	1235
543	1469	1232
544	1472	1228
545	1474	1225
546	1476	1222
547	1478	1219
548	1481	1216
549	1483	1213
550	1485	1210
551	1488	1207
552	1490	1204
553	1492	1201
554	1495	1198
555	1497	1195
556	1499	1192
557	1502	1189
558	1504	1186
559	1506	1183
560	1508	1180
561	1511	1177
562	1513	1174
563	1515	1171
564	1517	1168
565	1519	1165
566	1522	1162
567	1524	1159
568	1526	1156
569	1529	1153
570	1531	1150
571	1533	1147
572	1535	1144
573	1538	1141
574	1540	1138
575	1544	1136
576	1546	1133
577	1548	1130
578	1550	1127
579	1553	1124
580	1555	1121
581	1557	1118
582	1560	1115
583	1562	1112
584	1564	1109
585	1566	1106
586	1568	1103
587	1571	1100
588	1573	1097
589	1576	1095
590	1578	1092
591	1580	1089
592	1583	1086
593	1585	1083
594	1587	1080
595	1589	1077
596	1592	1074
597	1594	1071
598	1596	1068
599	1598	1065
600	1600	1062
601	1602	1059
602	1605	1056
603	1607	1053
604	1609	1051
605	1612	1048
606	1614	1045
607	1616	1042
608	1618	1039
609	1621	1036
610	1624	1034
611	1628	1032
612	1705	1076
613	1709	1074
614	1715	1074
615	1718	1071
616	1721	1068
617	1735	1073
618	1738	1070
619	1741	1067
620	1743	1064
621	1746	1061
622	1749	1058
623	1752	1055
624	1754	1052
625	1757	1049
626	1759	1046
627	1762	1043
628	1765	1041
629	1767	1038
630	1770	1035
631	1772	1032
632	1775	1029
633	1777	1026
634	1780	1023
635	1783	1020
636	1785	1017
637	1788	1014
638	1790	1011
639	1793	1008
640	1795	1005
641	1798	1003
642	1801	1000
643	1804	997
644	1806	994
645	1809	991
646	1811	988
647	1814	985
648	1817	982
649	1819	979
650	1822	976
651	1824	973
652	1827	971
653	1830	968
654	1833	965
655	1835	962
656	1838	959
657	1840	956
658	1843	953
659	1846	951
660	1849	948
661	1851	945
662	1854	942
663	1856	939
664	1859	936
665	1862	933
666	1864	930
667	1867	927
668	1869	925
669	1872	922
670	1874	919
671	1877	916
672	1879	913
673	1882	910
674	1884	907
675	1887	904
676	1889	901
677	1892	898
678	1894	895
679	1896	892
680	1899	889
681	1901	886
682	1903	883
683	1906	880
684	1908	877
685	1911	874
686	1913	871
687	1915	868
688	1918	865
689	1920	862
690	1923	860
691	1926	857
692	1928	854
693	1931	851
694	1933	848
695	1936	845
696	1938	842
697	1941	839
698	1944	837
699	1947	834
700	1949	831
701	1952	828
702	1954	825
703	1957	823
704	1960	820
705	1962	817
706	1965	814
707	1968	811
708	1971	809
709	1973	806
710	1976	803
711	1978	800
712	1981	797
713	1984	794
714	1986	791
715	1988	788
716	1991	786
717	1994	783
718	1997	780
719	1999	777
720	2002	774
721	2004	772
722	2007	769
723	2010	766
724	2012	763
725	2015	760
726	2018	757
727	2020	755
728	2023	752
729	2026	749
730	2028	746
731	2030	743
732	2032	740
733	2035	737
734	2037	734
735	2040	731
736	2042	728
737	2045	726
738	2047	723
739	2049	720
740	2052	717
741	2054	714
742	2057	711
743	2059	708
744	2061	705
745	2063	702
746	2066	699
747	2068	697
748	2071	694
749	2073	691
750	2076	688
751	2078	685
752	2080	682
